SUMS_ID,Galaxy,RA,Dec,Ranking,UVW2,UVW2_err,UVM2,UVM2_err,UVW1,UVW1_err,U,U_err,B,B_err,V,V_err,I,I_err,UVW2_std,UVM2_std,UVW1_std,UVW2_flux_frac,UVM2_flux_frac,UVW1_flux_frac,UVW2_resid_frac,UVM2_resid_frac,UVW1_resid_frac,UVW2_dist_moved,UVM2_dist_moved,UVW1_dist_moved,UVW2_dist_neighbor,UVM2_dist_neighbor,UVW1_dist_neighbor,UVW2_n5,UVM2_n5,UVW1_n5,UVW2_n2p5,UVM2_n2p5,UVW1_n2p5,UVW2_nobs,UVM2_nobs,UVW1_nobs,Gaia_chi2
SUMS_7826f,LMC,84.05746500000001,-69.53655,VB-G,19.51,0.11,19.59,0.17,19.53,0.12,19.097063684656455,0.198,21.274526092405303,0.215,21.33029879298842,0.195,,,0.21,0.08,0.07,0.13,0.12,0.11,0.21,0.26,0.22,0.02,0.02,0.02,3.06,3.05,3.04,4.0,4.0,4.0,0,0,0,5.0,3.0,6.0,
SUMS_783de,LMC,84.066375,-69.53506,B-G,19.3,0.08,19.23,,19.09,0.1,19.022063684656455,0.099,18.968526092405305,0.065,18.85629879298842,0.1009999999999999,19.650399283711124,0.062,0.12,,0.09,0.34,0.31,0.34,0.22,0.3,0.21,0.02,0.01,0.02,2.46,2.48,2.48,2.0,2.0,2.0,1,1,1,6.0,1.0,5.0,0.1
SUMS_78422,LMC,84.06822000000003,-69.53389,B-G,19.71,0.13,,,19.44,0.16,19.204063684656457,0.133,19.2525260924053,0.064,19.29529879298842,0.074,19.803399283711126,0.087,0.13,,0.01,0.19,,0.19,0.25,,0.26,0.01,,0.01,3.96,,3.99,3.0,,3.0,0,0,0,5.0,,3.0,0.4
SUMS_7843d,LMC,84.06867,-69.51979,B-E,19.14,0.1,,,18.83,0.17,18.875063684656457,0.127,19.0375260924053,0.061,18.83329879298842,0.094,19.581399283711125,0.065,0.01,,,0.46,,0.48,0.27,,0.29,0.03,,0.05,2.35,,2.39,2.0,,2.0,1,0,1,4.0,,1.0,1.1
SUMS_7859d,LMC,84.07728,-69.50632,VB-G,19.94,0.21,19.39,0.17,19.68,0.17,,,19.7985260924053,0.046,19.80129879298842,0.109,20.209399283711125,0.105,0.06,0.15,0.04,0.28,0.28,0.29,-0.09,0.22,-0.01,0.01,0.03,0.03,3.5,3.51,3.49,3.0,3.0,3.0,0,0,0,2.0,2.0,3.0,3.0
SUMS_78654,LMC,84.08145,-69.38965,B-G,18.54,0.1,18.43,0.1,18.54,0.14,18.697063684656456,0.0559999999999999,18.486526092405303,0.047,18.56029879298842,,19.63739928371113,0.148,0.11,0.05,,0.21,0.21,0.21,0.18,0.27,0.19,0.06,0.02,0.03,3.7,3.74,6.22,1.0,1.0,,0,0,0,2.0,2.0,1.0,0.4
SUMS_787d3,LMC,84.09132,-69.10871,B-G,18.45,0.04,18.47,0.09,18.3,0.07,19.072063684656456,0.051,18.4975260924053,0.096,18.74729879298842,0.043,19.037399283711125,0.151,0.23,0.3,0.17,0.21,0.2,0.22,0.23,0.25,0.21,0.04,0.03,0.07,3.16,3.2,3.14,2.0,2.0,2.0,0,0,0,11.0,4.0,4.0,1.4
SUMS_788b0,LMC,84.09618,-69.10972,VB-G,19.19,0.16,18.82,0.13,,,20.856063684656455,0.1669999999999999,19.591526092405303,0.069,19.57829879298842,0.0579999999999999,19.773399283711125,0.088,0.11,0.01,,0.56,0.68,,0.2,0.23,,0.01,0.03,,2.99,3.02,,1.0,1.0,,0,0,0,3.0,3.0,,0.0
SUMS_788fe,LMC,84.09813,-69.48346,VB-G,19.36,0.12,19.11,0.16,19.3,0.13,19.959063684656456,0.111,19.323526092405302,0.066,19.32629879298842,0.115,20.119399283711125,0.2019999999999999,0.19,0.12,0.08,0.29,0.32,0.27,0.07,0.15,0.04,0.02,0.0,0.02,1.77,1.75,1.76,1.0,1.0,1.0,1,1,1,3.0,2.0,3.0,0.6
SUMS_78909,LMC,84.098325,-69.44235,VB-G,19.42,0.12,19.19,0.16,19.63,,20.262063684656457,0.1119999999999999,19.730526092405302,0.068,19.72529879298842,0.079,20.394399283711124,0.121,0.18,0.01,,0.39,0.44,0.32,0.09,0.13,0.02,0.03,0.02,0.03,2.14,2.14,2.16,2.0,2.0,2.0,1,1,1,3.0,3.0,1.0,7.4
SUMS_7895d,LMC,84.100785,-69.11415,VB-E,19.19,0.08,19.0,0.09,19.02,0.15,20.127063684656456,0.102,19.242526092405303,0.0579999999999999,19.36229879298842,0.081,,,0.2,0.13,0.19,0.49,0.53,0.48,0.14,0.2,0.22,0.01,0.02,0.01,3.96,3.97,3.98,1.0,1.0,2.0,0,0,0,9.0,9.0,4.0,2.6
SUMS_789af,LMC,84.10312499999998,-68.81963,VB-E,19.15,0.07,19.03,0.1,19.16,0.1,19.477063684656457,0.057,19.4915260924053,0.066,19.61229879298842,0.04,19.84639928371113,0.067,0.07,0.14,0.07,0.95,0.97,0.91,0.08,0.07,0.04,0.02,0.03,0.01,2.11,4.19,2.1,3.0,2.0,3.0,1,0,1,4.0,2.0,3.0,1.6
SUMS_78b15,LMC,84.11215499999997,-69.44057,B-G,19.57,0.18,19.36,0.17,19.58,0.17,20.099063684656457,0.126,19.500526092405305,,19.31729879298842,0.071,19.943399283711127,0.13,0.01,0.0,0.12,0.25,0.24,0.25,0.06,0.15,0.07,0.02,0.03,0.02,3.75,3.76,3.75,3.0,3.0,3.0,0,0,0,3.0,3.0,3.0,0.3
SUMS_78bbe,LMC,84.11713499999998,-69.38479,VB-G,18.95,0.13,,,18.98,0.19,19.377063684656456,0.14,19.4415260924053,0.076,19.11229879298842,0.149,20.130399283711125,0.09,0.02,,,0.36,,0.28,0.24,,0.26,0.06,,0.03,2.66,,2.63,2.0,,2.0,0,0,0,2.0,,1.0,1.4
SUMS_78d62,LMC,84.12780000000002,-69.49486999999999,VB-G,19.55,0.17,,,19.19,0.12,19.889063684656456,,19.381526092405306,0.087,19.399298792988414,0.129,20.164399283711123,0.174,0.09,,0.31,0.43,,0.8,0.09,,0.13,0.01,,0.06,1.7,,1.7,3.0,,3.0,2,0,2,2.0,,3.0,8.4
SUMS_78d88,LMC,84.12888000000001,-69.38389000000001,VB-G,19.54,0.16,19.42,0.2,19.39,,,,20.1045260924053,0.072,19.780298792988415,0.104,20.437399283711127,0.177,0.03,0.09,,0.33,0.2,0.21,0.18,0.27,0.26,0.02,0.01,0.0,3.97,3.96,3.94,2.0,2.0,2.0,0,0,0,4.0,2.0,1.0,4.1
SUMS_78e90,LMC,84.135765,-69.51625,VB-G,19.68,0.15,,,19.63,0.21,,,20.137526092405302,0.06,19.59329879298842,0.115,20.333399283711124,0.114,0.19,,0.01,0.49,,0.52,0.18,,0.11,0.04,,0.04,3.52,,3.52,1.0,,1.0,0,0,0,3.0,,3.0,104.1
SUMS_79003,LMC,84.14508000000001,-69.39389,VB-G,19.7,0.17,19.35,0.18,19.41,0.18,20.014063684656456,0.096,19.45852609240531,0.083,19.43329879298842,0.1669999999999999,20.343399283711125,0.193,0.09,0.19,0.18,0.54,0.57,0.6,0.25,0.27,0.21,0.01,0.01,0.02,5.41,5.42,5.41,,,,0,0,0,3.0,2.0,2.0,1.3
SUMS_790a2,LMC,84.14911500000001,-69.38398000000001,VB-G,18.41,0.07,18.01,0.09,,,19.017063684656456,0.068,18.7155260924053,0.053,18.704298792988418,0.072,19.47139928371113,0.094,0.18,,,0.27,0.3,,0.24,0.3,,0.05,0.12,,2.77,2.76,,2.0,2.0,,0,0,0,4.0,1.0,,7.8
SUMS_791ea,LMC,84.158535,-69.49865,B-E,18.55,0.05,18.68,0.08,18.8,0.06,19.523063684656456,0.132,18.710526092405303,0.096,18.70629879298842,0.156,19.226399283711125,0.133,0.15,0.03,0.4,0.56,0.51,0.49,0.11,0.2,0.13,0.02,0.03,0.05,3.19,3.19,3.18,2.0,2.0,2.0,0,0,0,7.0,4.0,7.0,4.6
SUMS_79443,LMC,84.17508000000002,-69.39558000000001,B-G,19.77,0.2,19.7,0.2,19.51,,20.065063684656455,0.113,19.3425260924053,0.0559999999999999,19.25529879298842,0.084,20.010399283711124,0.104,0.01,0.1,,0.3,0.29,0.43,0.09,0.11,0.13,0.01,0.01,0.04,3.43,3.42,3.46,4.0,4.0,3.0,0,0,0,2.0,3.0,1.0,0.3
SUMS_79493,LMC,84.177165,-69.39648000000001,B-E,19.56,0.14,19.58,0.21,19.56,0.2,19.641063684656455,0.085,19.1995260924053,0.055,19.19229879298842,0.085,19.996399283711124,0.122,0.04,0.01,0.12,0.45,0.36,0.46,0.15,0.2,0.14,0.02,0.02,0.02,3.4,3.38,3.39,3.0,3.0,3.0,0,0,0,3.0,2.0,2.0,0.5
SUMS_796ca,LMC,84.19181999999999,-69.38476999999999,B-G,18.35,0.07,17.75,0.06,18.02,0.09,18.344063684656454,0.047,18.0395260924053,0.049,18.207298792988414,0.0969999999999999,18.803399283711126,0.055,0.14,0.0,,0.1,0.14,0.14,0.12,0.13,0.12,0.03,0.05,0.02,2.56,2.57,2.59,6.0,6.0,6.0,0,0,0,3.0,3.0,1.0,0.0
SUMS_79788,LMC,84.196515,-69.50354,VB-G,18.63,0.08,,,18.97,0.15,19.445063684656457,0.14,19.4065260924053,0.07,19.21529879298842,0.108,,,0.32,,0.21,0.48,,0.11,0.27,,0.23,0.05,,0.02,2.29,,2.33,3.0,,2.0,1,0,1,2.0,,2.0,3.3
SUMS_797f9,LMC,84.19968,-69.19937,VB-G,18.64,0.08,18.91,0.11,,,20.673063684656455,0.211,19.6745260924053,0.1169999999999999,19.84229879298842,0.127,,,0.2,0.36,,0.53,0.05,,-0.08,0.17,,0.05,0.03,,2.33,2.31,,3.0,4.0,,1,1,0,5.0,4.0,,
SUMS_79984,LMC,84.209775,-69.49947,B-G,16.65,0.02,,,16.47,0.05,17.245063684656458,0.062,17.154526092405302,0.09,17.19029879298842,0.131,17.861399283711126,0.072,0.11,,,0.26,,0.32,0.18,,0.23,0.13,,0.17,1.73,,2.26,1.0,,1.0,1,0,1,7.0,,1.0,0.4
SUMS_79a92,LMC,84.21672000000002,-69.19251,VB-G,18.81,0.21,18.98,0.15,,,19.598063684656456,0.215,19.338526092405303,0.141,19.31329879298842,0.1369999999999999,,,,0.09,,0.99,1.0,,0.29,0.25,,0.01,0.02,,7.56,7.56,,,,,0,0,0,1.0,3.0,,10.5
SUMS_79e21,LMC,84.23827499999999,-69.45876,VB-E,17.77,0.03,17.78,0.04,17.85,0.04,19.417063684656455,0.102,18.7155260924053,0.084,18.75029879298842,0.077,19.444399283711125,0.119,0.34,0.28,0.32,0.47,0.38,0.37,-0.03,0.0,-0.04,0.16,0.13,0.15,1.88,1.99,1.78,1.0,1.0,1.0,1,1,1,8.0,8.0,8.0,1.2
SUMS_7a133,LMC,84.257115,-69.42567,VB-G,19.5,0.18,19.61,,19.21,0.14,21.205063684656466,0.217,19.8485260924053,0.158,19.90929879298842,0.149,20.522399283711124,0.179,0.03,,0.21,0.15,0.11,0.14,0.15,0.06,0.05,0.03,0.02,0.04,2.54,2.68,2.52,2.0,2.0,3.0,0,0,0,2.0,1.0,3.0,0.3
SUMS_7a291,LMC,84.265095,-69.43935,B-G,18.15,0.04,18.08,0.04,18.13,0.04,18.65506368465646,0.051,18.332526092405303,0.043,18.39829879298842,0.061,19.077399283711124,0.068,0.32,0.22,0.27,0.28,0.26,0.25,0.13,0.18,0.16,0.07,0.05,0.07,2.33,2.41,2.34,3.0,2.0,2.0,1,1,1,9.0,9.0,9.0,0.1
SUMS_7a5c1,LMC,84.284235,-69.43806,B-E,19.1,0.16,19.17,0.13,19.15,0.16,19.367063684656458,0.066,18.8975260924053,0.046,18.85429879298842,0.071,19.62839928371113,0.079,,0.17,0.11,0.66,0.58,0.66,0.07,0.22,0.07,0.05,0.01,0.04,4.63,4.34,4.36,2.0,3.0,3.0,0,0,0,1.0,4.0,2.0,1.8
SUMS_7ace5,LMC,84.33715500000001,-69.34714,VB-G,19.37,0.12,19.26,0.12,19.25,,20.366063684656456,0.136,19.550526092405303,0.059,19.44929879298842,0.1159999999999999,20.097399283711127,0.109,0.21,0.21,,0.34,0.26,0.38,0.01,-0.03,0.03,0.03,0.01,0.06,2.91,2.18,2.93,4.0,6.0,4.0,0,1,0,5.0,6.0,1.0,7.9
SUMS_7ae1f,LMC,84.34631999999999,-69.52763,B-G,19.29,0.05,19.09,0.06,19.25,0.07,19.484063684656455,0.081,19.0455260924053,0.054,18.94829879298842,0.093,19.73039928371113,0.084,0.2,0.34,0.17,0.27,0.3,0.25,0.13,0.14,0.13,0.02,0.01,0.02,1.98,1.99,1.99,2.0,2.0,2.0,1,1,1,11.0,8.0,10.0,4.7
SUMS_7b67b,LMC,84.4107,-69.45953,VB-G,19.2,0.07,19.06,0.11,19.11,0.08,,,19.3405260924053,0.055,19.01229879298842,0.156,19.775399283711124,0.08,0.13,0.12,0.15,0.16,0.17,0.16,0.17,0.27,0.17,0.02,0.02,0.02,3.67,3.47,3.69,2.0,3.0,2.0,0,0,0,9.0,4.0,9.0,0.1
SUMS_7b6e5,LMC,84.41328,-69.45018,B-G,19.43,0.12,,,19.22,0.12,20.039063684656455,0.096,19.3185260924053,0.065,19.29929879298842,0.066,19.787399283711125,0.083,0.1,,0.07,0.31,,0.34,0.25,,0.26,0.02,,0.03,2.01,,2.02,2.0,,2.0,1,0,1,4.0,,5.0,6.0
SUMS_7ba5d,LMC,84.43404000000002,-69.15446999999999,B-G,19.06,0.08,18.86,0.08,19.03,0.12,,,19.294526092405302,0.1369999999999999,18.90629879298842,0.171,19.44239928371113,0.131,0.22,0.14,0.22,0.19,0.18,0.18,-0.04,-0.04,-0.06,0.01,0.01,0.02,2.97,2.96,2.97,3.0,3.0,3.0,0,0,0,9.0,8.0,5.0,0.7
SUMS_7bbc6,LMC,84.44433000000002,-69.1568,VB-G,19.37,0.11,19.15,0.11,19.2,,19.380063684656456,0.155,19.567526092405306,0.085,19.59429879298842,0.105,19.749399283711124,0.088,0.16,0.23,,0.2,0.21,0.21,0.05,0.12,-0.11,0.01,0.01,0.06,3.48,3.48,4.63,3.0,3.0,2.0,0,0,0,6.0,7.0,1.0,1.0
SUMS_7bbe2,LMC,84.44514000000001,-69.46169,VB-G,19.48,0.1,19.36,0.15,19.31,0.11,20.370063684656454,0.118,19.4215260924053,0.045,19.341298792988415,0.094,20.13439928371113,0.162,0.27,0.33,0.27,0.11,0.12,0.12,0.15,0.2,0.15,0.03,0.02,0.04,2.92,2.96,2.96,3.0,3.0,3.0,0,0,0,6.0,3.0,4.0,2.6
SUMS_7bd51,LMC,84.457725,-69.34569,VB-G,19.49,0.15,19.46,,19.37,0.21,20.379063684656455,0.159,19.4695260924053,0.085,19.46529879298842,0.113,19.79439928371113,0.077,0.16,,0.15,0.1,0.09,0.12,0.19,0.21,0.23,0.01,0.02,0.02,4.8,4.82,4.85,1.0,1.0,1.0,0,0,0,4.0,1.0,2.0,2.8
SUMS_7c047,LMC,84.48372000000002,-69.4517,VB-G,19.23,0.11,,,19.35,0.15,20.872063684656457,0.144,19.6105260924053,0.05,19.54929879298842,0.0969999999999999,20.06739928371113,0.087,0.07,,0.18,0.4,,0.35,0.25,,0.27,0.01,,0.01,4.17,,4.17,3.0,,3.0,0,0,0,4.0,,3.0,0.1
SUMS_7c29d,LMC,84.50688000000001,-69.45146,VB-G,19.27,0.1,19.55,,19.26,0.15,20.857063684656456,0.185,19.564526092405305,0.067,19.57629879298842,0.118,20.199399283711124,0.21,0.09,,0.01,0.66,0.55,0.66,0.18,0.26,0.18,0.01,0.01,0.02,4.26,4.27,4.25,1.0,1.0,1.0,0,0,0,6.0,1.0,4.0,1.4
SUMS_7c66a,LMC,84.55008000000001,-69.35625,VB-G,19.58,0.11,19.67,,19.38,0.19,,,20.0285260924053,0.102,19.86529879298842,0.142,20.171399283711125,0.1159999999999999,0.33,,0.01,0.58,0.37,0.44,0.07,0.0,0.06,0.02,0.0,0.01,1.66,1.67,1.65,3.0,3.0,3.0,2,2,2,5.0,1.0,3.0,3.3
SUMS_7c9d8,LMC,84.58482000000002,-70.00034000000001,B-E,18.1,0.03,18.03,0.05,18.07,0.04,18.230063684656457,0.044,18.181526092405303,0.033,18.34229879298842,0.132,19.112399283711124,0.06,0.04,0.12,0.04,1.0,0.99,1.0,0.08,0.07,0.05,0.07,0.06,0.05,4.11,4.13,4.12,1.0,1.0,1.0,0,0,0,6.0,3.0,6.0,1.8
SUMS_7cd7c,LMC,84.62022000000003,-69.355,VB-G,19.67,0.17,19.28,0.19,19.31,0.18,20.129063684656455,0.119,19.652526092405303,0.071,19.58029879298842,0.083,20.045399283711124,0.107,0.14,0.01,0.02,0.12,0.17,0.14,0.12,0.2,0.12,0.02,0.03,0.03,2.67,2.72,2.72,2.0,2.0,2.0,0,0,0,3.0,3.0,3.0,2.1
SUMS_7d53f,LMC,84.69494999999998,-69.59209,B-E,19.04,0.06,19.07,0.1,18.69,0.06,20.611063684656457,,17.7265260924053,0.0279999999999999,19.19129879298842,0.096,19.376399283711127,0.175,0.06,0.08,0.09,1.0,1.0,1.0,0.19,0.29,0.23,0.1,0.11,0.15,,,,,,,0,0,0,6.0,2.0,5.0,
SUMS_7d644,LMC,84.704265,-69.48836999999999,B-G,19.4,0.16,19.14,0.14,19.01,0.17,19.537063684656456,0.119,18.9335260924053,0.066,19.11629879298842,0.135,19.812399283711127,0.174,0.1,0.09,0.35,0.19,0.21,0.26,0.08,0.17,0.14,0.02,0.02,0.03,3.49,3.46,3.38,2.0,2.0,2.0,0,0,0,3.0,4.0,2.0,1.3
SUMS_7d668,LMC,84.70572000000003,-69.1315,B-G,19.56,0.16,,,19.42,0.17,,,19.343526092405305,0.123,18.68629879298842,0.103,19.91339928371113,0.126,0.07,,0.06,0.32,,0.26,0.21,,0.27,0.01,,0.01,2.85,,2.86,2.0,,2.0,0,0,0,3.0,,3.0,
SUMS_7d6d0,LMC,84.709395,-69.49404,VB-G,19.28,0.11,19.12,0.14,18.88,0.13,,,19.5285260924053,0.159,19.41129879298842,0.1639999999999999,19.409399283711124,0.138,0.14,0.17,0.16,0.38,0.3,0.38,0.14,0.25,0.23,0.01,0.02,0.02,3.81,2.7,3.8,2.0,3.0,2.0,0,0,0,6.0,4.0,3.0,5.6
SUMS_7dad7,LMC,84.75059999999998,-69.02865,B-G,18.62,0.13,,,18.79,0.2,19.489063684656458,0.111,18.7405260924053,0.08,18.73729879298842,0.054,19.572399283711125,0.067,,,,0.14,,0.12,0.26,,0.1,0.03,,0.02,3.49,,3.51,1.0,,1.0,0,0,0,1.0,,1.0,2.0
SUMS_7dbab,LMC,84.75927,-69.49072,VB-G,18.49,0.09,,,19.24,0.21,20.044063684656457,0.163,19.1875260924053,0.089,19.33629879298842,0.1639999999999999,,,0.03,,0.03,0.2,,0.09,0.26,,0.24,0.09,,0.04,2.87,,2.79,1.0,,1.0,0,0,0,3.0,,2.0,0.8
SUMS_7ddc4,LMC,84.781995,-69.50062,VB-G,19.18,0.16,,,19.06,0.21,18.517063684656456,0.188,20.256526092405306,0.143,20.84929879298842,0.213,21.72939928371113,,0.07,,0.07,0.26,,0.24,0.25,,0.25,0.02,,0.02,2.34,,2.34,2.0,,2.0,1,0,1,3.0,,2.0,
SUMS_7ddd4,LMC,84.78264,-69.50939,B-G,18.26,0.13,,,18.59,0.2,18.729063684656456,0.063,18.4905260924053,0.063,18.736298792988418,0.1,19.47439928371113,0.1159999999999999,,,,0.32,,0.22,0.22,,0.28,0.09,,0.04,2.0,,1.95,2.0,,2.0,1,0,1,1.0,,1.0,1.3
SUMS_7deaa,LMC,84.79218,-69.50149,VB-G,18.78,0.08,18.37,,18.51,0.08,,,18.8915260924053,0.072,19.18829879298842,0.151,19.386399283711125,0.102,0.16,,0.12,0.19,0.21,0.21,0.25,0.29,0.25,0.04,0.0,0.03,2.96,2.98,3.0,3.0,3.0,3.0,0,0,0,6.0,1.0,5.0,2.5
SUMS_7dee0,LMC,84.79485,-69.50161999999999,VB-G,19.05,0.12,19.02,,18.89,0.18,,,19.451526092405302,0.098,19.45329879298842,0.16,19.889399283711125,0.1009999999999999,0.15,,0.15,0.18,0.17,0.18,0.26,0.25,0.24,0.02,0.01,0.02,3.11,3.15,3.17,3.0,3.0,3.0,0,0,0,4.0,1.0,2.0,1.3
SUMS_7e414,LMC,84.86650499999998,-69.44905,B-G,18.85,0.08,,,18.64,0.13,19.345063684656456,0.165,19.2585260924053,0.089,18.739298792988414,0.156,19.401399283711125,0.0969999999999999,0.02,,0.15,0.63,,0.61,0.15,,0.22,0.02,,0.03,4.48,,4.49,2.0,,2.0,0,0,0,6.0,,2.0,32.4
SUMS_7e4da,LMC,84.87731999999997,-69.45008,VB-G,18.54,0.06,18.29,0.12,18.12,0.08,18.950063684656456,0.089,18.9445260924053,0.085,18.76629879298842,0.145,19.278399283711124,0.0969999999999999,0.1,0.29,0.0,0.72,0.61,0.72,0.11,0.29,0.26,0.04,0.04,0.08,5.18,1.88,5.2,,2.0,,0,1,0,6.0,2.0,3.0,5.3
SUMS_7e534,LMC,84.88212000000001,-69.45172,B-E,19.13,0.09,18.86,0.1,19.03,0.11,19.261063684656456,0.102,18.896526092405303,0.064,18.96829879298842,0.09,19.35239928371113,0.08,0.1,0.07,0.2,0.47,0.44,0.42,0.05,0.21,0.09,0.02,0.03,0.05,3.12,3.11,3.13,2.0,2.0,2.0,0,0,0,6.0,5.0,5.0,0.1
SUMS_7e582,LMC,84.88548,-69.45106,VB-E,19.39,0.11,19.19,0.14,19.11,0.15,,,19.3225260924053,0.046,19.43829879298842,0.063,20.017399283711125,0.094,0.14,0.07,0.1,0.44,0.4,0.48,0.2,0.28,0.21,0.01,0.02,0.02,3.37,3.32,4.81,3.0,3.0,2.0,0,0,0,6.0,4.0,3.0,0.8
SUMS_7e8fa,LMC,84.91975500000002,-69.44565,B-G,19.5,0.16,19.37,0.18,19.43,0.16,20.183063684656457,0.126,19.4175260924053,0.084,19.43329879298842,0.078,19.72439928371113,0.062,0.11,0.05,0.08,0.12,0.12,0.11,0.09,0.06,0.04,0.02,0.02,0.01,4.86,4.87,4.86,1.0,1.0,1.0,0,0,0,3.0,3.0,4.0,0.4
SUMS_7e908,LMC,84.92020500000001,-69.44117,VB-G,19.59,0.21,,,19.34,0.2,,,20.111526092405303,0.104,19.63629879298842,0.126,20.459399283711125,0.192,0.1,,0.04,0.46,,0.4,0.14,,0.09,0.03,,0.05,3.22,,3.2,1.0,,1.0,0,0,0,2.0,,2.0,0.9
SUMS_7e983,LMC,84.924615,-69.73714,VB-G,19.6,0.17,19.45,,19.31,0.18,19.226063684656456,,19.393526092405303,0.16,19.61829879298842,0.174,19.934399283711127,0.145,0.02,,0.01,0.11,0.11,0.12,0.14,0.28,0.21,0.01,0.01,0.02,2.83,2.84,2.84,3.0,3.0,3.0,0,0,0,2.0,1.0,3.0,
SUMS_7ec19,LMC,84.952005,-69.732,VB-G,19.48,0.13,,,19.38,0.13,19.658063684656454,,20.117526092405303,0.155,19.68829879298842,0.173,20.344399283711127,0.1889999999999999,0.02,,0.12,0.29,,0.25,0.27,,0.24,0.01,,0.02,4.28,,4.28,4.0,,4.0,0,0,0,3.0,,2.0,2.2
SUMS_7ec49,LMC,84.95407499999997,-69.7282,VB-G,19.64,0.15,,,19.54,0.19,20.889063684656456,,19.6685260924053,0.069,19.66129879298842,0.077,20.181399283711126,0.166,0.01,,0.12,0.44,,0.41,0.26,,0.28,0.02,,0.01,4.07,,4.04,2.0,,2.0,0,0,0,2.0,,2.0,2.3
SUMS_7ee6d,LMC,84.97143000000001,-69.73873,VB-G,19.69,0.19,19.46,,19.22,0.18,,,19.602526092405306,0.192,20.61629879298842,0.206,20.209399283711125,0.138,0.17,,0.23,0.23,0.25,0.24,0.23,0.3,0.27,0.03,0.02,0.02,2.56,2.55,2.53,3.0,3.0,3.0,0,0,0,2.0,1.0,3.0,
SUMS_7ee82,LMC,84.97206,-69.40819,VB-G,19.03,0.06,19.01,0.22,18.94,0.07,19.674063684656456,0.088,19.2605260924053,0.05,19.210298792988414,0.106,19.82939928371113,0.092,0.21,,0.14,0.27,0.17,0.27,0.1,0.26,0.09,0.02,0.01,0.02,2.78,2.79,2.76,4.0,5.0,4.0,0,0,0,10.0,1.0,9.0,1.5
SUMS_7ee96,LMC,84.97278,-69.40581999999999,VB-G,18.51,0.04,18.31,0.05,18.36,0.05,20.059063684656454,0.096,19.265526092405302,0.0559999999999999,19.17729879298842,0.085,19.707399283711126,0.118,0.3,0.23,0.26,0.29,0.2,0.26,-0.16,0.2,-0.03,0.08,0.04,0.06,3.05,2.62,2.65,2.0,3.0,3.0,0,0,0,10.0,8.0,10.0,109.7
SUMS_7f0e6,LMC,84.99333,-69.73066999999999,B-G,18.37,0.05,18.23,0.06,18.05,0.06,18.867063684656458,0.187,18.3375260924053,0.17,18.75629879298842,0.152,19.152399283711127,0.121,0.04,0.12,0.03,0.2,0.18,0.23,0.08,0.19,0.21,0.08,0.07,0.1,2.84,3.02,3.06,2.0,2.0,2.0,0,0,0,8.0,6.0,5.0,8.0
SUMS_7f152,LMC,84.99675,-69.74339,VB-G,19.94,0.18,19.87,,19.63,0.14,18.698063684656457,0.192,19.634526092405306,0.186,20.803298792988414,,20.29739928371113,0.193,0.03,,0.25,0.15,0.18,0.14,0.21,0.16,0.24,0.01,0.01,0.01,3.01,2.99,3.02,4.0,4.0,4.0,0,0,0,2.0,1.0,4.0,
SUMS_7f1d9,LMC,85.000725,-69.34394,VB-G,19.94,0.12,19.61,,19.18,0.18,21.020063684656456,,19.7605260924053,0.075,19.518298792988418,0.1009999999999999,19.985399283711125,0.104,0.25,,,0.25,0.35,0.5,0.1,0.15,0.18,0.02,0.01,0.08,1.97,2.01,2.02,2.0,1.0,1.0,1,1,1,6.0,1.0,1.0,9.3
SUMS_7f2f3,LMC,85.00885500000001,-69.66266999999999,VB-G,19.19,0.15,19.07,0.15,18.99,0.15,20.810063684656456,,19.3245260924053,0.125,19.26329879298842,0.102,19.41639928371113,0.078,0.01,0.0,0.0,0.27,0.22,0.28,0.23,0.07,0.2,0.03,0.02,0.04,4.87,4.89,4.85,1.0,1.0,1.0,0,0,0,3.0,2.0,3.0,5.1
SUMS_7f3df,LMC,85.01592000000002,-69.74116,VB-G,19.75,0.13,,,19.53,0.17,20.324063684656455,0.195,20.2195260924053,0.206,19.13529879298842,,20.318399283711127,0.214,0.15,,0.27,0.25,,0.23,0.23,,0.27,0.01,,0.01,3.49,,3.5,3.0,,3.0,0,0,0,4.0,,2.0,
SUMS_7f4aa,LMC,85.02123,-69.40947,VB-G,19.4,0.13,19.43,0.15,,,,,19.512526092405302,0.063,19.434298792988415,0.079,19.936399283711125,0.094,0.04,0.15,,0.97,0.98,,0.17,0.21,,0.01,0.01,,6.8,6.83,,,,,0,0,0,5.0,4.0,,2.2
SUMS_7f7e2,LMC,85.05006,-69.37635,B-G,19.27,0.21,19.25,0.15,,,20.433063684656457,0.191,19.5455260924053,0.091,19.53129879298842,0.163,18.938399283711124,,,0.19,,1.0,0.99,,0.13,0.17,,0.03,0.03,,8.65,6.74,,,,,0,0,0,1.0,3.0,,1.5
SUMS_7f914,LMC,85.06196999999997,-69.04002,VB-E,19.3,0.1,19.4,0.2,19.38,0.2,19.373063684656454,0.068,19.4655260924053,0.05,19.66029879298842,0.0559999999999999,20.103399283711124,0.072,0.08,0.03,0.0,1.0,1.0,1.0,0.07,0.06,0.06,0.02,0.01,0.02,,,,,,,0,0,0,4.0,2.0,3.0,7.3
